0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,130,113,129,145,129,145,129,147,147,145,145,146,145,129,147,130,130,148,0,0,0,0,0,0,0,130,145,145,145,147,130,130,145,129,129,130,146,129,129,145,131,131,147,129,147,146,130,130,145,146,129,147,131,145,130,145,147,146,145,145,131,147,130,147,129,129,131,129,145,131,130,147,147,129,131,146,147,130,146,130,131,146,145,131,146,131,129,146,147,145,131,131,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,128,129,129,161,145,131,147,146,147,147,129,131,131,131,146,146,145,164,0,0,0,0,0,0,0,160,147,130,147,147,131,131,130,145,145,131,130,146,129,147,130,146,129,130,130,69,70,71,72,130,147,145,145,147,129,147,146,146,130,147,129,131,147,73,74,75,76,131,147,147,130,130,130,131,131,146,130,131,69,70,71,72,129,129,130,146,145,146,129,147,146,147,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,99,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,184,185,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,145,161,129,161,131,129,145,146,130,145,131,130,145,129,145,147,26,0,0,0,0,0,0,0,0,160,131,147,145,130,147,130,130,145,147,130,145,131,129,145,129,145,129,146,85,86,87,88,130,145,145,146,145,145,130,130,147,129,129,131,130,146,89,90,91,92,146,130,147,147,147,147,130,145,146,130,129,85,86,87,88,147,146,146,129,130,146,131,147,147,147,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,113,115,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,199,200,201,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,128,161,129,129,131,129,73,74,75,76,145,130,129,129,147,164,0,0,0,0,0,0,0,0,0,0,160,162,163,161,162,163,161,162,161,162,163,161,161,162,161,162,163,161,130,130,145,129,130,130,131,146,146,131,147,129,129,131,146,130,146,146,131,129,145,129,146,131,145,145,147,129,131,129,130,145,129,131,145,129,145,130,131,129,131,146,131,131,147,145,129,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,162,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,98,99,99,100,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,129,129,145,147,145,89,90,91,92,145,146,162,163,164,0,0,0,0,0,0,0,0,0,0,0,0,160,161,162,163,146,147,73,74,75,76,129,130,131,147,131,129,130,131,130,131,145,145,147,130,129,129,146,129,147,145,131,146,130,131,131,131,145,147,145,145,129,129,129,147,131,130,129,130,147,146,130,130,130,130,147,131,130,146,73,74,75,76,130,148,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,231,0,0,0,0,0,96,97,98,99,97,100,0,0,0,96,97,98,99,100,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,113,114,115,115,116,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,145,161,146,129,145,130,129,162,163,164,58,59,59,0,0,0,0,0,0,0,0,0,0,0,0,58,59,0,0,160,161,89,90,91,92,130,131,130,145,145,147,131,131,147,131,130,131,73,74,75,76,147,129,129,145,129,130,145,147,130,146,147,145,130,69,70,71,72,131,131,130,131,146,145,131,130,130,131,146,131,130,145,145,89,90,91,92,131,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,249,249,250,0,0,0,0,160,161,162,115,163,164,0,0,0,160,161,114,115,116,33,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,69,70,71,72,132,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,182,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,145,145,147,131,146,131,162,163,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,160,161,162,163,131,146,129,130,145,145,129,147,131,129,130,129,89,90,91,92,131,146,129,129,147,129,146,131,145,130,145,145,131,85,86,87,88,146,146,145,129,131,147,145,129,145,146,130,146,146,129,145,145,129,147,163,164,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,85,86,87,88,148,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,96,97,98,99,97,98,100,0,0,0,0,0,198,199,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,200,201,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,160,146,146,146,162,163,164,0,10,0,0,0,0,0,0,0,0,0,0,0,214,215,0,0,0,0,0,0,0,0,0,59,0,0,58,160,161,162,163,161,162,163,131,131,146,131,130,129,131,130,146,129,147,145,145,145,129,131,129,146,129,145,147,131,129,131,147,145,147,146,145,129,130,147,131,131,145,145,145,146,147,130,146,145,163,164,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,57,56,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,161,162,163,163,164,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,185,0,0,184,185,0,0,0,0,0,0,182,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,160,113,114,115,113,114,164,0,0,0,0,96,97,98,100,17,18,7,8,9,7,8,9,17,18,96,100,0,0,0,96,100,0,0,0,96,97,98,100,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,160,162,163,164,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,230,231,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,0,0,160,145,146,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,162,163,161,163,164,58,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,249,249,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,201,0,0,200,201,0,0,0,0,0,0,198,199,0,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,112,113,114,116,17,18,96,97,98,99,99,100,17,18,160,164,0,0,0,160,164,0,0,0,112,113,163,164,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,96,100,17,18,0,0,0,96,97,100,0,0,0,0,0,0,0,0,0,0,0,11,12,13,15,0,0,0,0,0,0,0,1,2,0,0,0,0,248,249,249,249,249,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,59,10,10,26,11,12,15,58,59,58,59,58,59,0,0,0,0,58,59,58,59,58,59,58,59,0,0,0,0,58,59,58,59,58,59,11,14,15,26,10,10,58,59,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,34,1,2,0,0,0,0,0,0,0,96,98,99,100,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,199,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,97,100,0,0,0,96,97,98,99,97,98,99,100,0,0,0,96,97,98,99,100,17,18,96,100,11,15,96,99,100,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,0,0,144,147,161,161,17,18,112,113,114,163,163,164,17,18,0,0,0,0,0,0,0,0,0,0,128,116,10,42,17,18,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,17,18,112,116,17,18,0,0,0,112,113,116,0,0,0,0,0,0,214,215,0,0,0,27,28,29,31,0,0,0,0,0,0,0,17,18,96,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,28,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,31,0,0,0,0,0,0,0,0,17,18,248,249,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,96,98,99,100,0,0,0,112,114,115,116,0,0,0,0,96,97,99,100,0,0,0,17,18,248,249,249,249,249,249,249,249,249,250,96,97,98,99,97,98,97,98,99,97
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,99,100,0,0,112,113,116,0,0,0,112,113,114,115,113,114,115,116,0,0,0,112,130,114,130,132,17,18,112,116,27,31,112,115,116,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,33,34,0,0,0,0,0,0,0,0,0,0,0,0,128,145,163,129,17,18,26,10,0,0,42,26,17,18,0,0,0,0,0,0,0,0,0,0,144,132,0,0,17,18,0,0,0,0,0,0,0,0,0,17,18,96,97,98,100,0,0,0,33,34,128,129,17,18,0,0,0,128,162,132,0,0,0,1,2,0,230,231,0,0,0,43,44,45,47,0,0,0,0,0,0,0,17,18,160,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,28,31,0,0,0,0,0,184,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,183,0,0,0,0,0,27,28,22,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,248,249,249,249,249,249,249,249,250,0,0,0,248,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,112,114,115,116,0,0,0,160,161,162,164,0,0,0,0,112,113,115,116,0,0,0,17,18,58,59,58,59,58,59,58,59,58,59,112,113,114,115,113,114,113,114,115,113
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,99,100,0,0,112,115,116,0,0,128,131,132,0,0,0,160,161,163,145,144,161,162,164,0,0,0,160,161,162,147,164,17,18,160,164,43,47,128,129,146,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,100,0,0,0,96,99,100,17,18,96,100,0,0,0,96,100,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,144,145,129,162,17,18,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,112,148,0,0,17,18,0,0,0,0,0,0,0,0,0,17,18,160,113,114,164,0,0,0,0,0,144,145,17,18,0,0,0,160,161,164,0,0,0,17,18,96,97,98,99,97,98,99,97,98,99,104,0,0,0,0,0,0,33,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,31,0,0,0,1,2,200,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,199,1,2,0,0,0,19,28,22,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,11,15,0,0,0,11,15,0,0,0,0,0,11,15,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,18,160,161,162,164,0,0,0,0,0,10,0,0,0,0,0,160,161,162,164,0,0,0,17,18,0,0,0,0,0,0,0,0,0,0,160,161,162,163,164,161,162,163,144,145
